lex_jaccard,lex_dice_coeff,lex_overlap_coeff,lex_norm_edit_distance,lex_jaro_winkler,lex_cosine_sim,lex_euclidean_dist,lex_char_ngram_overlap,lex_char_tfidf_cosine_sim,lex_ngram_overlap,lex_bleu_score,lex_common_word_count,lex_common_to_unique_ratio,lex_len_ratio,lex_length_diff,lex_content_word_overlap_ratio,lex_ngram_precision_1,lex_ngram_precision_2,lex_ngram_precision_3,lex_ngram_recall_1,lex_ngram_recall_2,lex_ngram_recall_3,lex_lcs_norm,lex_soft_jaccard,syn_pos_overlap_ratio,syn_pos_bigram_overlap,syn_pos_trigram_overlap,syn_dep_overlap_ratio,syn_gram_rel_cosine_sim,syn_word_order_sim,syn_lcs_norm,syn_tree_edit_dist,syn_pos_norm_edit_distance,syn_pos_ngram_precision_1,syn_pos_ngram_precision_2,syn_pos_ngram_recall_1,syn_pos_ngram_recall_2,syn_dep_precision,syn_dep_recall,pos_noun_diff,pos_verb_diff,pos_adj_diff,pos_adv_diff,sem_synonym_overlap,sem_lexical_chain_overlap,sem_ne_overlap,sem_ne_type_overlap,sem_simplified_lesk_sim,sem_hypernym_hyponym_overlap,sem_lsa_sim,sem_lda_sim,sem_avg_sim_path,sem_max_sim_path,sem_avg_sim_wup,sem_max_sim_wup,sem_avg_sim_lch,sem_max_sim_lch,sem_antonym_ratio,sem_srl_overlap,sem_temporal_overlap,sem_sentiment_pos_diff,sem_sentiment_neg_diff,sem_sentiment_obj_diff,sem_negation_difference,sem_negation_both_present,sem_negation_both_absent,score,dataset
0.5,0.6666666666666666,0.6666666666666666,0.29054054054054057,0.7668762512512513,0.5744560829877903,0.9225442179236831,0.4634146341463415,0.5464624288710092,0.0967741935483871,0.08367437134595068,12,0.5,1.0,0,0.5,0.6666666666666666,0.17647058823529413,0.0625,0.6666666666666666,0.17647058823529413,0.0625,0.15753424657534246,1.7835051546391754,0.42857142857142855,0.5357142857142857,0.28205128205128205,0.8235294117647058,0.96864882335469,0.19898588647865884,0.35714285714285715,0.7317073170731707,0.3214285714285714,0.42857142857142855,0.5555555555555556,0.42857142857142855,0.5555555555555556,0.4074074074074074,0.4074074074074074,2,1,2,0,0.5876777251184834,0.6076076076076076,0.5,0.5,0.5478395061728395,0.6036585365853658,0.5744560829877906,0.007938114228375417,0.13093609972772396,1.0,0.28465451530821545,1.0,1.16284249152381,3.6375861597263857,0.0,0.5555555555555556,1.0,0.005681818181818182,0.00568181818181818,0.011363636363636354,0,0,1,4.4,MSRpar
0.7,0.7368421052631579,0.7777777777777778,0.6162162162162161,0.9294862342016813,0.8215004319493724,0.5974940469170003,0.8043478260869565,0.8361094105948246,0.38461538461538464,0.5610310064032589,14,0.7,0.9333333333333333,2,0.6842105263157895,0.7,0.5263157894736842,0.5,0.7777777777777778,0.5882352941176471,0.5625,0.504297994269341,1.5,0.41379310344827586,0.3888888888888889,0.3170731707317073,0.7222222222222222,0.9649730398995616,0.33441016137083013,0.7586206896551724,0.5853658536585366,0.6,0.4,0.4827586206896552,0.42857142857142855,0.5185185185185185,0.5161290322580645,0.5517241379310345,1,0,1,0,0.9477611940298507,0.9711684370257967,1.0,1.0,0.9186602870813397,0.9779816513761468,0.821500431949373,0.9962184823121718,0.17694344431541403,1.0,0.3139790558359874,1.0,1.357485933100797,3.6375861597263857,0.0,0.625,1.0,0.013020833333333332,0.006944444444444444,0.01996527777777779,0,0,1,4.2,MSRpar
0.5555555555555556,0.6666666666666666,0.7142857142857143,0.837037037037037,0.8920133667502088,0.8029628554857012,0.6277533664016448,0.7580645161290323,0.7646201805083096,0.2727272727272727,0.35831291876413535,10,0.5555555555555556,0.9615384615384616,1,0.6,0.625,0.4,0.2857142857142857,0.7142857142857143,0.46153846153846156,0.3333333333333333,0.4925373134328358,1.25,0.35294117647058826,0.38461538461538464,0.3333333333333333,0.6470588235294118,0.9488067200634018,0.6277033985581875,0.7450980392156863,0.7631578947368421,0.7692307692307692,0.34615384615384615,0.4,0.36,0.4166666666666667,0.36,0.375,0,1,0,1,0.594059405940594,0.6734939759036145,0.6666666666666666,0.6666666666666666,0.6693944353518821,0.6585735963581184,0.8029628554857012,0.9999992426044755,0.14929914177651546,1.0,0.30514422879584296,1.0,1.1270255754561074,3.6375861597263857,0.0,0.6666666666666666,0.0,0.0,0.01666666666666667,0.01666666666666672,1,0,0,5.0,MSRpar
0.7368421052631579,0.7368421052631579,0.7777777777777778,0.24848484848484853,0.7828265466913363,0.8734566254000021,0.5030772795505644,0.935064935064935,0.8321060997124688,0.3333333333333333,0.334851704167788,14,0.7368421052631579,0.9354838709677419,2,0.7647058823529411,0.7777777777777778,0.5294117647058824,0.3125,0.7,0.47368421052631576,0.2777777777777778,0.2917933130699088,1.509433962264151,0.36666666666666664,0.45454545454545453,0.1702127659574468,0.9090909090909091,0.9725758015733934,0.24024266936299285,0.3333333333333333,0.6097560975609756,0.29032258064516125,0.3793103448275862,0.5357142857142857,0.3548387096774194,0.5,0.5714285714285714,0.5517241379310345,1,0,1,0,0.8062015503875969,0.8764805414551607,0.42857142857142855,0.42857142857142855,0.8242074927953891,0.899581589958159,0.8734566254000018,0.008266828219336544,0.19079021289963305,1.0,0.3250634053296584,1.0,1.2513261567452587,3.6375861597263857,0.0,0.8333333333333334,0.0,0.02159926470588236,0.0078125,0.02941176470588236,0,0,1,5.0,MSRpar
0.45454545454545453,0.625,0.625,0.22972972972972971,0.734918306464359,0.392181175971253,1.1025595893453988,0.8048780487804879,0.6860649720316402,0.2727272727272727,0.3655552228545123,5,0.45454545454545453,0.8333333333333334,2,0.3,0.625,0.42857142857142855,0.3333333333333333,0.625,0.42857142857142855,0.3333333333333333,0.4492753623188406,0.8333333333333334,0.6363636363636364,0.42857142857142855,0.2857142857142857,0.6666666666666666,0.8666666666666669,-0.24168163157672948,0.5454545454545454,0.8235294117647058,0.25,0.7,0.6666666666666666,0.5833333333333334,0.5454545454545454,0.3333333333333333,0.2727272727272727,2,0,1,0,0.68,0.3568075117370892,0.25,0.25,0.7465437788018433,0.3171355498721228,0.3921811759712527,0.02320282121799913,0.1755043277052097,1.0,0.3049151748494603,1.0,1.423478964711876,3.6375861597263857,0.0,0.0,0.0,0.002976190476190476,0.0,0.0029761904761904656,0,0,1,5.0,MSRpar
0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6415094339622642,0.8637892335028597,0.548813996543346,0.9499326328289331,0.4262295081967213,0.565023066731299,0.29411764705882354,0.44833867003844585,8,0.5333333333333333,0.95,1,0.5,0.6666666666666666,0.45454545454545453,0.4,0.6666666666666666,0.45454545454545453,0.4,0.49261083743842365,0.7390011890606422,0.5128205128205128,0.4090909090909091,0.3076923076923077,0.625,0.8388491841016199,-0.701166779054228,0.6153846153846154,0.7142857142857143,0.65,0.5,0.47368421052631576,0.5263157894736842,0.5,0.42105263157894735,0.4444444444444444,1,2,1,0,0.688034188034188,0.7941818181818182,0.6666666666666666,0.6666666666666666,0.8351254480286738,0.8083538083538083,0.5488139965433458,0.012009643689909595,0.16443550670275503,1.0,0.2841375451463722,1.0,1.2943546180346288,3.6375861597263857,0.0,0.6666666666666666,0.0,0.004734848484848481,0.005681818181818177,0.01041666666666663,0,0,1,3.4,MSRpar
0.6,0.6666666666666666,0.75,0.3783783783783784,0.6862323316224025,0.5713827436718629,0.9258695980840252,0.4594594594594595,0.5115793015972223,0.14285714285714285,0.07440995947486906,6,0.6,0.8,3,0.3333333333333333,0.75,0.2857142857142857,0.0,0.6,0.2222222222222222,0.0,0.265625,1.0895522388059702,0.6666666666666666,0.3333333333333333,0.21052631578947367,0.5454545454545454,0.855920985021826,0.23719762715345713,0.5185185185185185,0.9090909090909091,0.2666666666666667,0.75,0.5454545454545454,0.6,0.42857142857142855,0.18181818181818182,0.14285714285714285,1,2,1,0,0.6524822695035462,0.7255936675461742,1.0,1.0,0.7182741116751269,0.7341389728096677,0.5713827436718631,0.019967482489982848,0.18239054055313814,1.0,0.32906943033421465,1.0,1.3526492854573062,3.6375861597263857,0.0,0.6666666666666666,1.0,0.0,0.026041666666666664,0.02604166666666663,0,0,1,5.0,MSRpar
0.25,0.4,0.4,0.5344827586206897,0.7351857069989577,0.4578691958572502,1.0412788331112373,0.3411764705882353,0.5068190712637136,0.058823529411764705,0.05307712171072445,4,0.25,1.0,0,0.25,0.4,0.1111111111111111,0.0,0.4,0.1111111111111111,0.0,0.26046511627906976,0.921921921921922,0.5,0.4,0.21739130434782608,0.7692307692307693,0.9116846116771035,0.09003712104548751,0.5,0.896551724137931,0.625,0.5,0.5333333333333333,0.5,0.5333333333333333,0.17647058823529413,0.2,1,0,1,0,0.3274336283185841,0.32976827094474154,0.0,0.0,0.37362637362637363,0.3243801652892562,0.45786919585725033,0.0131606528615023,0.16047839114043919,1.0,0.2838116003143173,1.0,1.3246579183113247,3.6375861597263857,0.0,0.14285714285714285,0.0,0.1125,0.022222222222222227,0.1347222222222222,0,0,1,4.0,MSRpar
0.4444444444444444,0.6153846153846154,0.8,0.4,0.8366718730900349,0.39734595291244584,1.0978652440874102,0.37037037037037035,0.4336448792045597,0.1,0.06985342056580097,4,0.4444444444444444,0.75,4,0.25,0.5,0.14285714285714285,0.0,0.8,0.25,0.0,0.2692307692307692,0.7027027027027027,0.5,0.3157894736842105,0.09090909090909091,0.5833333333333334,0.8190283593479222,-0.21482070846791043,0.35714285714285715,0.8181818181818182,0.5,0.4375,0.4,0.5833333333333334,0.5454545454545454,0.26666666666666666,0.36363636363636365,0,2,0,1,0.37349397590361444,0.6680080482897385,1.0,1.0,0.5171339563862928,0.7070938215102975,0.39734595291244623,0.016605343614881085,0.24372391132541507,1.0,0.3882564661330424,1.0,1.0912966884516038,3.6375861597263857,0.0,0.6,1.0,0.07954545454545454,0.01846590909090909,0.061079545454545414,0,0,1,3.2,MSRpar
0.7142857142857143,0.8333333333333334,0.8333333333333334,0.5263157894736843,0.7807077279369193,0.7204767604929804,0.7476941079171613,0.7333333333333333,0.7513486464817073,0.375,0.49616830003403634,10,0.7142857142857143,0.9473684210526315,1,0.7272727272727273,0.8333333333333334,0.5454545454545454,0.4,0.8333333333333334,0.5454545454545454,0.4,0.5454545454545454,1.2105263157894735,0.5945945945945946,0.7222222222222222,0.65,0.9230769230769231,0.9819805060619657,0.25449761116075975,0.7027027027027027,0.7931034482758621,0.5263157894736843,0.5789473684210527,0.7222222222222222,0.6111111111111112,0.7647058823529411,0.3333333333333333,0.35294117647058826,0,0,0,1,0.4666666666666667,0.63,0.0,0.0,0.5655577299412916,0.6508820798514392,0.7204767604929803,0.012731024566092363,0.1919275060499905,1.0,0.31555145327104533,1.0,1.525220329722977,3.6375861597263857,0.0,0.6666666666666666,0.0,0.004166666666666669,0.05,0.04583333333333339,0,0,1,5.0,MSRpar
0.375,0.5454545454545454,0.5454545454545454,0.4774774774774775,0.7431206842609632,0.5253253907296235,0.9743455334432202,0.5714285714285714,0.568228152218767,0.17647058823529413,0.12278260149096115,6,0.375,0.8421052631578947,3,0.4,0.5454545454545454,0.3,0.1111111111111111,0.5454545454545454,0.3,0.1111111111111111,0.3317972350230415,0.501103752759382,0.6857142857142857,0.631578947368421,0.34782608695652173,0.7142857142857143,0.9235481451827987,0.32805679600462234,0.5142857142857142,0.7037037037037037,0.5263157894736843,0.631578947368421,0.6666666666666666,0.75,0.8,0.4444444444444444,0.47058823529411764,1,0,0,0,0.5174825174825175,0.5653543307086614,0.5,0.5,0.3605577689243028,0.5706106870229007,0.5253253907296234,0.013160762709522761,0.1690295582433088,1.0,0.29348515026189165,1.0,1.369557781467441,3.6375861597263857,0.0,0.5,0.0,0.011904761904761904,0.052083333333333336,0.0401785714285714,0,1,0,4.4,MSRpar
0.25,0.4,0.4,0.2142857142857143,0.7222294867603791,0.28157337282082306,1.1986881389078454,0.32558139534883723,0.36427146033578334,0.058823529411764705,0.05307712171072445,4,0.25,0.9333333333333333,1,0.3,0.4,0.1111111111111111,0.0,0.4,0.1111111111111111,0.0,0.2589928057553957,0.5815485996705108,0.5517241379310345,0.18181818181818182,0.08695652173913043,0.6666666666666666,0.8295150620062534,-0.064343189231737,0.41379310344827586,0.9615384615384616,0.33333333333333337,0.5714285714285714,0.3076923076923077,0.5333333333333333,0.2857142857142857,0.07692307692307693,0.07142857142857142,1,1,0,2,0.19718309859154928,0.26030624263839813,0.0,0.0,0.33060556464811786,0.2655786350148368,0.2815733728208224,0.0157272971524019,0.13237863781590342,1.0,0.28421155719160646,1.0,1.1634526326667698,3.6375861597263857,0.0,0.0,0.0,0.011363636363636367,0.0,0.011363636363636354,0,0,1,3.6,MSRpar
0.3076923076923077,0.47058823529411764,0.5,0.4666666666666667,0.7419151704397606,0.45021227475454045,1.0486064326003914,0.3125,0.42379361248190983,0.15384615384615385,0.13036420666577953,4,0.3076923076923077,1.0,0,0.3,0.5,0.2857142857142857,0.16666666666666666,0.4444444444444444,0.25,0.14285714285714285,0.27586206896551724,0.650604617075852,0.5,0.2631578947368421,0.2,0.6153846153846154,0.7938841860374446,0.2298355169410794,0.42857142857142855,0.9166666666666666,0.5,0.5,0.38461538461538464,0.5,0.38461538461538464,0.15384615384615385,0.15384615384615385,1,0,0,0,0.32989690721649484,0.4251269035532995,0.0,0.0,0.458252427184466,0.4305993690851735,0.45021227475454045,0.016396012052704956,0.129585649620785,1.0,0.25855463434698195,1.0,1.2330364775838225,3.6375861597263857,0.0,0.16666666666666666,0.0,0.017857142857142856,0.0,0.017857142857142905,0,0,1,3.6,MSRpar
0.20833333333333334,0.3225806451612903,0.4166666666666667,0.4897959183673469,0.8136054421768708,0.2329796548048752,1.2385639629790015,0.17333333333333334,0.25978714195414704,0.07407407407407407,0.03370129264673146,5,0.20833333333333334,0.7727272727272727,5,0.2,0.2631578947368421,0.1111111111111111,0.0,0.4166666666666667,0.18181818181818182,0.0,0.15463917525773196,0.22252010723860588,0.5128205128205128,0.36,0.2962962962962963,0.6,0.7142857142857143,-0.07727397460289052,0.46153846153846156,0.9166666666666666,0.6363636363636364,0.45454545454545453,0.42857142857142855,0.5882352941176471,0.5625,0.14285714285714285,0.16666666666666666,3,0,0,1,0.45751633986928103,0.5011520737327189,0.0,0.0,0.5618860510805501,0.5033288948069241,0.23297965480487476,0.012728011770531351,0.1300566890976046,1.0,0.27662003188878753,1.0,1.143056256014271,3.6375861597263857,0.0,0.0,0.0,0.025,0.0125,0.03749999999999998,0,0,1,0.8,MSRpar
0.36363636363636365,0.5333333333333333,0.5714285714285714,0.45569620253164556,0.6676511954992967,0.24129913647238913,1.2318286110718577,0.23076923076923078,0.2950606456857291,0.08333333333333333,0.07201170728284921,4,0.36363636363636365,0.7692307692307693,3,0.3,0.5714285714285714,0.16666666666666666,0.0,0.5,0.14285714285714285,0.0,0.17054263565891473,0.5553809897879025,0.6086956521739131,0.4,0.26666666666666666,0.7777777777777778,0.9152086306448587,0.44752064228896216,0.43478260869565216,0.8947368421052632,0.6923076923076923,0.7,0.6666666666666666,0.5384615384615384,0.5,0.2222222222222222,0.16666666666666666,0,0,1,0,0.3629032258064516,0.5876132930513596,0.3333333333333333,0.3333333333333333,0.37752161383285304,0.6325088339222615,0.24129913647238893,0.01996551606202338,0.17662982841190705,1.0,0.2935779635978036,1.0,1.373072074601844,3.6375861597263857,0.0,1.0,0.0,0.09375,0.020833333333333336,0.11458333333333337,0,0,1,1.4,MSRpar
0.5882352941176471,0.7407407407407407,0.8333333333333334,0.7904191616766467,0.76838754053889,0.7418112411294562,0.7185941258743267,0.7534246575342466,0.8613229742471984,0.3888888888888889,0.42311785416105785,10,0.5882352941176471,0.7931034482758621,6,0.6,0.6666666666666666,0.5,0.38461538461538464,0.8333333333333334,0.6363636363636364,0.5,0.4131147540983607,1.2128099173553721,0.46153846153846156,0.7692307692307693,0.7777777777777778,0.7857142857142857,0.9473729613780999,-0.02104761620690696,0.8076923076923077,0.5555555555555556,0.7931034482758621,0.41379310344827586,0.7142857142857143,0.5217391304347826,0.9090909090909091,0.5333333333333333,0.7272727272727273,0,2,0,0,0.6153846153846154,0.8537378114842904,1.0,1.0,0.6761904761904762,0.8976857490864799,0.7418112411294562,0.00857096376347178,0.19898729695502082,1.0,0.3341218833550633,1.0,1.521504571449387,3.6375861597263857,0.0,0.625,0.0,0.0,0.037500000000000006,0.03749999999999998,0,0,1,3.2,MSRpar
