lex_longest_common_substring_norm,lex_longest_common_subsequence_norm,lex_greedy_string_tiling,lex_char_2gram_jaccard,lex_char_3gram_jaccard,lex_char_4gram_jaccard,lex_char_5gram_jaccard,lex_char_6gram_jaccard,lex_char_7gram_jaccard,lex_char_8gram_jaccard,lex_char_9gram_jaccard,lex_char_10gram_jaccard,lex_char_11gram_jaccard,lex_char_12gram_jaccard,lex_char_13gram_jaccard,lex_char_14gram_jaccard,lex_char_15gram_jaccard,lex_word_1gram_containment_no_stop,lex_word_2gram_containment_no_stop,lex_word_1gram_jaccard,lex_word_3gram_jaccard,lex_word_4gram_jaccard,lex_word_2gram_jaccard_no_stop,lex_word_4gram_jaccard_no_stop,lex_levenshtein_normalized,lex_jaro_similarity,lex_jaro_winkler_similarity,lex_monge_elkan_similarity,lex_ngram_overlap_1,lex_ngram_overlap_2,lex_ngram_overlap_3,lex_content_ngram_overlap_1,lex_content_ngram_overlap_2,lex_content_ngram_overlap_3,lex_skip_ngram_overlap_2,lex_skip_ngram_overlap_3,lex_wordnet_augmented_overlap,lex_weighted_word_overlap,syn_stopword_ngram_overlap_2,syn_stopword_ngram_overlap_3,syn_stopword_ngram_overlap_4,syn_stopword_ngram_overlap_5,syn_stopword_ngram_overlap_6,syn_stopword_ngram_overlap_7,syn_stopword_ngram_overlap_8,syn_stopword_ngram_overlap_9,syn_stopword_ngram_overlap_10,syn_pos_2gram_jaccard,syn_pos_3gram_jaccard,syn_pos_4gram_jaccard,syn_word_pair_order,syn_word_pair_distance,syn_syntactic_similarity_subject,syn_syntactic_similarity_object,syn_syntactic_similarity_predicate,syn_dependency_overlap,sem_avg_word_similarity,sem_esa_similarity,sem_avg_word_similarity_lexsub,sem_avg_word_similarity_smt,sem_dt_similarity_cardinal_numbers,sem_greedy_lemma_align_overlap,sem_numbers_overlap,sem_named_entity_overlap,sem_named_entity_overlap_PERSON,sem_named_entity_overlap_DATE,sem_named_entity_overlap_CARDINAL,sem_length_difference,sem_information_content_difference,sty_function_word_freq_similarity,sty_ttr_difference,sty_sttr_difference,score,dataset,sem_named_entity_overlap_ORG,sem_named_entity_overlap_ORDINAL,sem_named_entity_overlap_NORP,sem_named_entity_overlap_LOC,sem_named_entity_overlap_PERCENT,sem_named_entity_overlap_MONEY,sem_named_entity_overlap_GPE,sem_named_entity_overlap_TIME,sem_named_entity_overlap_PRODUCT,sem_named_entity_overlap_WORK_OF_ART,sem_named_entity_overlap_FAC,sem_named_entity_overlap_LAW,sem_named_entity_overlap_QUANTITY,sem_named_entity_overlap_EVENT,sem_named_entity_overlap_LANGUAGE
0.14049586776859505,0.35714285714285715,0.5,0.4715447154471545,0.32926829268292684,0.2611111111111111,0.20526315789473684,0.15736040609137056,0.13,0.10891089108910891,0.09359605911330049,0.0784313725490196,0.06341463414634146,0.04854368932038835,0.033816425120772944,0.024154589371980676,0.014492753623188406,0.6666666666666666,0.17647058823529413,0.48484848484848486,0.08333333333333333,0.041666666666666664,0.0967741935483871,0.0,0.23140495867768596,0.7294468398364503,0.7294468398364503,0.8846655328798186,0.6222222222222223,0.32,0.125,0.6451612903225806,0.20689655172413796,0.07407407407407408,0.24682395644283123,0.07269463764864258,0.815655610207256,0.9560741611675784,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.18181818181818182,0.08695652173913043,0.32275132275132273,0.09693877551020408,2.333545243735693,12.26837533572617,11.531384052194168,0.43636363636363634,8.138469971928565,0.7042170501199725,1.4705882352941178e+298,8.0357142857142865e+298,0.6314348924255949,82.77245942330167,1.0,0.6666666666666666,,1.0,0.0,0.0,0.02807899659104743,0.4969666049661817,0.03571428571428581,0.025000000000000022,4.4,MSRpar,,,1.0,0.0,,,0.0,,,,,,,,
0.4551282051282051,0.7595238095238095,0.7241379310344828,0.7903225806451613,0.7,0.6358381502890174,0.5777777777777777,0.5297297297297298,0.48677248677248675,0.44559585492227977,0.40609137055837563,0.375,0.35148514851485146,0.33497536945812806,0.31862745098039214,0.3024390243902439,0.2926829268292683,0.875,0.5882352941176471,0.7857142857142857,0.38461538461538464,0.3684210526315789,0.38461538461538464,0.3333333333333333,0.5705128205128205,0.8811262226104075,0.9286757335662446,0.994531658817373,0.8636363636363636,0.6086956521739131,0.5,0.7999999999999999,0.5,0.4615384615384615,0.6858316221765913,0.5263157894736843,0.961038961038961,1.7604085719625608,0.7777777777777778,0.625,0.42857142857142855,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.4117647058823529,0.38461538461538464,0.3684210526315789,0.9312169312169312,0.3333333333333333,10.939239388446227,10.802038266932742,12.629996340862277,0.6333333333333333,6.225426476722794,0.9916081484965367,5.13758216550085,3.0612244897959183e+298,0.0,57.46290288291323,0.0,1.0,1.0,1.0,,0.06896551724137931,0.1228170627265001,1.0,0.009523809523809601,0.0,4.2,MSRpar,,,,,,,1.0,,,,,,,,
0.4818181818181818,0.7453846153846153,0.6666666666666666,0.7333333333333333,0.6260162601626016,0.5441176470588235,0.4859154929577465,0.4413793103448276,0.39864864864864863,0.3576158940397351,0.32679738562091504,0.3051948051948052,0.2838709677419355,0.2709677419354839,0.2662337662337662,0.26143790849673204,0.2565789473684211,0.7692307692307693,0.46153846153846156,0.5769230769230769,0.3055555555555556,0.25,0.2727272727272727,0.14285714285714285,0.8181818181818181,0.8105599982556271,0.8863359989533762,0.8827111111111111,0.7567567567567567,0.6976744186046512,0.5853658536585366,0.7826086956521738,0.5714285714285713,0.5263157894736842,0.5973333333333333,0.46915520628683693,0.8450704225352113,1.358676257138426,0.6,0.5555555555555556,0.5,0.42857142857142855,0.3333333333333333,0.2,0.0,0.0,0.0,0.4,0.34285714285714286,0.25,0.6333333333333333,0.8695652173913044,10.202920036021073,11.826542583447129,9.933000419909131,0.4081632653061225,6.5625385141090735,0.9944178222799895,2.127659574468085e+298,3.4090909090909094e+298,0.0,54.051102856965976,0.0,0.8,,0.0,,0.0392156862745098,0.20885723158334937,0.8680090643698878,0.007692307692307665,0.0,5.0,MSRpar,1.0,1.0,,,,,,,,,,,,,
0.29927007299270075,0.3337041156840934,0.7666666666666667,0.7479674796747967,0.6645161290322581,0.593939393939394,0.5202312138728323,0.4581005586592179,0.4,0.34554973821989526,0.3010204081632653,0.265,0.23645320197044334,0.2146341463414634,0.1932367149758454,0.1722488038277512,0.15714285714285714,0.8235294117647058,0.47368421052631576,0.75,0.14285714285714285,0.08,0.3333333333333333,0.06666666666666667,0.17518248175182483,0.7489565762929625,0.7489565762929625,0.9099910394265233,0.8837209302325582,0.5531914893617021,0.22222222222222224,0.888888888888889,0.5599999999999999,0.34782608695652173,0.26526315789473687,0.07020547945205478,0.8837972253730041,1.5378420829158417,0.3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.22857142857142856,0.1590909090909091,0.4729064039408867,0.07216494845360824,8.71050132059543,14.465599913062388,12.512213305205893,0.6779661016949153,5.974135577449865,0.9584098434257692,3.9720580038146673,5.422936933793309,0.0,69.46346770809647,0.0,0.6,1.0,,,0.06666666666666667,0.012408596063297979,0.8953488372093025,0.021134593993325956,0.004545454545454519,5.0,MSRpar,0.3333333333333333,,,,,,1.0,,,,,,,,
0.4126984126984127,0.55,0.45454545454545453,0.7368421052631579,0.6119402985074627,0.5205479452054794,0.42857142857142855,0.35,0.30864197530864196,0.2682926829268293,0.24390243902439024,0.21951219512195122,0.1951219512195122,0.18518518518518517,0.175,0.16455696202531644,0.15384615384615385,0.625,0.42857142857142855,0.4666666666666667,0.2,0.14285714285714285,0.2727272727272727,0.1111111111111111,0.2063492063492064,0.6960871656523829,0.6960871656523829,0.9218975468975469,0.5555555555555556,0.375,0.28571428571428575,0.5,0.4000000000000001,0.25,0.1643835616438356,0.045454545454545456,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.06666666666666667,0.5333333333333333,0.1694915254237288,0.0,0.0,0.0,0.2727272727272727,5.083225647446684,0.9999999999999998,4.645106924821901,4.523980536411847,0.0,50.344187583517396,0.0,0.4,0.5,,,0.18181818181818182,1.9357264787024893e-16,0.0,0.0,0.0,5.0,MSRpar,,,,,,,0.0,,,,,,,,
0.45977011494252873,0.6157894736842104,0.5128205128205128,0.48314606741573035,0.3805309734513274,0.3418803418803419,0.3220338983050847,0.3025210084033613,0.2833333333333333,0.2773109243697479,0.2711864406779661,0.26495726495726496,0.25862068965517243,0.25217391304347825,0.24561403508771928,0.23893805309734514,0.23214285714285715,0.7272727272727273,0.45454545454545453,0.5652173913043478,0.2962962962962963,0.2692307692307692,0.29411764705882354,0.2,0.6091954022988506,0.7594021376427732,0.855641282585664,0.9073099415204677,0.6875,0.5,0.4666666666666667,0.631578947368421,0.47058823529411764,0.39999999999999997,0.4263565891472868,0.2498107494322483,0.8305462653288741,0.9967569570022378,0.5,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.3076923076923077,0.2692307692307692,0.5146198830409356,0.20289855072463767,14.465599913062388,9.637286175760087,9.390426097828561,0.4210526315789474,4.566122455020238,0.9948259565994508,6.237550058372128,4.6350344065106315,0.0,47.456625478440095,0.0,0.8,,0.0,,0.05128205128205128,0.012467970702424905,0.0,0.047368421052631504,0.047368421052631504,3.4,MSRpar,1.0,,,,,,1.0,,,,,,,,
0.21666666666666667,0.525,0.5925925925925926,0.4090909090909091,0.3424657534246575,0.27631578947368424,0.21794871794871795,0.1625,0.10975609756097561,0.08536585365853659,0.06097560975609756,0.04938271604938271,0.0375,0.02531645569620253,0.01282051282051282,0.0,0.0,0.6666666666666666,0.2222222222222222,0.6,0.09523809523809523,0.0,0.14285714285714285,0.0,0.31666666666666665,0.6467146548541898,0.6467146548541898,0.8732804232804232,0.6666666666666665,0.23529411764705882,0.0,0.6,0.0,0.0,0.3157894736842105,0.10999999999999999,0.9237668161434978,1.1154135887341483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.21052631578947367,0.05,0.7272727272727273,0.19047619047619047,10.489930177366007,0.0,0.0,0.23076923076923075,4.425164283278072,0.8615898234677059,4.891554918826982,4.140974386095215,0.0,32.514371748189944,1.0,1.0,,1.0,,0.2222222222222222,0.2592816658369661,0.0,0.04999999999999993,0.04999999999999993,5.0,MSRpar,,,,,,,,,,,,,,,
0.21782178217821782,0.5,0.4375,0.4065934065934066,0.2932330827067669,0.2535211267605634,0.2206896551724138,0.19863013698630136,0.18493150684931506,0.17123287671232876,0.15753424657534246,0.14383561643835616,0.13013698630136986,0.11643835616438356,0.10273972602739725,0.08904109589041095,0.07534246575342465,0.4,0.1111111111111111,0.3181818181818182,0.12,0.08333333333333333,0.058823529411764705,0.0,0.49504950495049505,0.7132550339182645,0.7132550339182645,0.829420518207283,0.4615384615384615,0.3703703703703704,0.24000000000000002,0.3333333333333333,0.125,0.0,0.19047619047619047,0.07163323782234958,0.6405895101863892,0.41346493132614837,0.6,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21739130434782608,0.13043478260869565,0.23333333333333334,0.34782608695652173,9.315810336189752,7.457094730980108,1e+300,0.23529411764705882,1e+299,0.7190521241109422,2.2222222222222223e+298,9.523809523809525e+298,0.0,9.674498180535756e+299,0.0,0.0,,,,0.0,0.10610574461356305,0.5773502691896258,0.0625,0.0625,4.0,MSRpar,,,,,,,,,,,,,,,
0.24285714285714285,0.36458333333333337,0.42857142857142855,0.4520547945205479,0.30851063829787234,0.26804123711340205,0.23232323232323232,0.21212121212121213,0.1919191919191919,0.1717171717171717,0.15151515151515152,0.13131313131313133,0.1111111111111111,0.09090909090909091,0.0707070707070707,0.050505050505050504,0.030303030303030304,0.8,0.25,0.4,0.09090909090909091,0.0,0.1,0.0,0.37142857142857144,0.7028344671201814,0.8217006802721089,0.885978835978836,0.56,0.34782608695652173,0.1904761904761905,0.6,0.25,0.0,0.1643835616438356,0.030245746691871456,0.6776255707762557,0.8994795120445481,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.09090909090909091,0.0,0.36363636363636365,0.16666666666666666,0.0,11.183077357925953,0.0,0.28571428571428575,2e+299,0.4476108491690907,1.5384615384615385e+299,1.1111111111111112e+299,0.0,1.7456197027105182e+300,0.0,1.0,,1.0,,0.2857142857142857,0.40647675086406865,-0.4629100498862757,0.0,0.0,3.2,MSRpar,1.0,,,,,,,,,,,,,,
0.5384615384615384,0.7032163742690059,0.6486486486486487,0.6986301369863014,0.6067415730337079,0.5368421052631579,0.5,0.4791666666666667,0.4583333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.2916666666666667,0.8333333333333334,0.5454545454545454,0.7142857142857143,0.32,0.24,0.375,0.2,0.5256410256410257,0.7500577500577501,0.7500577500577501,0.9574074074074075,0.8125,0.5806451612903225,0.4827586206896552,0.7777777777777778,0.5,0.42857142857142855,0.46530612244897956,0.2784810126582279,0.868,1.319075689375576,0.6,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.65,0.55,0.6078431372549019,0.1839080459770115,10.322465186670856,14.465599913062388,9.93875325807645,0.37837837837837834,6.304544156686739,0.9894145450392121,5.263157894736842e+298,3.3333333333333335e+298,0.0,67.20750802419649,0.0,0.0,,,,0.05405405405405406,0.04003784149376046,0.0,0.05555555555555558,0.05555555555555558,5.0,MSRpar,0.0,,,,,,,,,,,,,,
